Mixture	CD14	CD19	CD4	CD56	CD8	Eos	Neu	P-value	Correlation	RMSE
CD19_5.txt.bg	0.00000000000000000	0.98966902709723981	0.00000000000000000	0.00000000000000000	0.01033097290276029	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.99500413313971336	0.14707546873618174
accWB_3021.txt.bg	0.08885983834473177	0.09383147992201098	0.12664761806730535	0.14325798334681089	0.11217595176472434	0.00000000000000000	0.43522712855441675	9999.00000000000000000	0.84509244383869886	0.66985309663575643
CD56_2.txt.bg	0.00988888741817702	0.00157717228610295	0.00000000000000000	0.98615297976043814	0.00000000000000000	0.00238096053528189	0.00000000000000000	9999.00000000000000000	0.98495271294962017	0.21159315518706034
CD4-PBMC-1389.bg	0.00000000000000000	0.00000000000000000	0.98788957379052111	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01211042620947888	9999.00000000000000000	0.84021466093048047	0.56313795072523687
BULK-PBMC-1382.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07994123126872138	0.00000000000000000	0.92005876873127868	9999.00000000000000000	0.82095303611816473	0.57610650156916032
CD56_1.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.93532593342565984	0.06130415239008033	0.00213604248314214	0.00123387170111768	9999.00000000000000000	0.98189998030760695	0.22332279915351236
reinGran_5.txt.bg	0.00000000000000000	0.00000000000000000	0.01733267097277322	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.98266732902722675	9999.00000000000000000	0.95442800502106651	0.30002597308936801
reinGran_6.txt.bg	0.00000000000000000	0.00000000000000000	0.02082882056234602	0.01512714194243667	0.00000000000000000	0.00000000000000000	0.96404403749521739	9999.00000000000000000	0.97084780096171386	0.24357935127545532
CD8-PBMC-1313.bg	0.00000000000000000	0.01188031452587462	0.14418890802992038	0.05121662403857230	0.73628660271291657	0.00016904507905851	0.05625850561365761	9999.00000000000000000	0.79863896687589020	0.60508552940119331
renPBMC_6.txt.bg	0.12736363040098730	0.11144758313060019	0.36650288925425079	0.15133914108480201	0.11881329107864494	0.00000000000000000	0.12453346505071489	9999.00000000000000000	0.94624236191954481	0.55298526623870792
CD19-PBMC-1313.bg	0.00000000000000000	0.93909248286447700	0.03574119534487543	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02516632179064761	9999.00000000000000000	0.80666025725750190	0.60359507739523699
reinGran_3.txt.bg	0.01467390716065289	0.00000000000000000	0.00297843887186927	0.00000000000000000	0.01938369559096501	0.00000000000000000	0.96296395837651294	9999.00000000000000000	0.96142225510709056	0.27726736841255223
CD8_3.txt.bg	0.00636918243551398	0.00170658353295352	0.00202370925968049	0.00000000000000000	0.98990052477185198	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.99406311946000003	0.11432087336657086
BULK-PBMC-1389.bg	0.32485155052964687	0.03377944798818790	0.36586346755074539	0.26223340821773983	0.00000000000000000	0.01327212571368009	0.00000000000000000	9999.00000000000000000	0.64511533929177001	0.77233727298460386
CD14-PBMC-1389.bg	0.99137882435977520	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00862117564022483	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.87573911488223588	0.50029703484084720
CD19_2.txt.bg	0.00008417025662404	0.99991582974337601	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.99432682459764610	0.14915055263006829
Eos_1.txt.bg	0.00175461882806274	0.00131315848151882	0.00376790191725772	0.00000000000000000	0.01505409424376527	0.97811022652939550	0.00000000000000000	9999.00000000000000000	0.99196314940069863	0.19005796526149540
Eos_4.txt.bg	0.00572331791629753	0.00000000000000000	0.00567815518145309	0.00000000000000000	0.00014672881739776	0.98845179808485162	0.00000000000000000	9999.00000000000000000	0.98579007991839041	0.23237250095472309
CD56-PBMC-1313.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.99115399877887211	0.00000000000000000	0.00884600122112778	0.00000000000000000	9999.00000000000000000	0.81069568387982238	0.58766396564727907
Eos_5.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00381005636131609	0.00000000000000000	0.85008203521689840	0.14610790842178553	9999.00000000000000000	0.99424975992344888	0.15667889657277687
CD8_1.txt.bg	0.00000000000000000	0.01097020715683860	0.02407537266660198	0.31875621381330449	0.63255576951251424	0.00000000000000000	0.01364243685074070	9999.00000000000000000	0.96027968244933137	0.29738384622582786
renWB_2.txt.bg	0.09150463936722146	0.04658483168267910	0.13832178217462429	0.07343173055481415	0.03208387678570357	0.00000000000000000	0.61807313943495734	9999.00000000000000000	0.91968351887096489	0.50308900764342512
CD56-PBMC-1389.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.98451213446544106	0.00000000000000000	0.01548786553455887	0.00000000000000000	9999.00000000000000000	0.76973741456052558	0.64397551321190261
CD19_4.txt.bg	0.00000000000000000	0.99674806014570161	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00325193985429838	9999.00000000000000000	0.98758110723665282	0.18792527711583784
CD14_5.txt.bg	0.95978579669600883	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00508053846486128	0.00000000000000000	0.03513366483913000	9999.00000000000000000	0.99431195443060583	0.11394299673729215
CD56_5.txt.bg	0.06196715604400329	0.02606815622135238	0.11142563238298454	0.80053905535165981	0.00000000000000000	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.97982892992922066	0.31644917636024084
CD4-PBMC-1382.bg	0.00000000000000000	0.00000000000000000	0.98363897263497302	0.00000000000000000	0.01636102736502697	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.89783108169667047	0.45307270314150272
CD14_2.txt.bg	0.98741446979764425	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01258553020235582	0.00000000000000000	9999.00000000000000000	0.99310682117756777	0.12442796816841298
renPBMC_2.txt.bg	0.34666341632351311	0.10384589192555815	0.28118785460777945	0.12761225933985734	0.11548358990107807	0.00110599238135653	0.02410099552085734	9999.00000000000000000	0.92953167325513897	0.57199134179524103
CD8-PBMC-1382.bg	0.00792312550341340	0.02594344448927296	0.02893526421822308	0.25074462431621741	0.64827175336089204	0.01776691266932809	0.02041487544265300	9999.00000000000000000	0.83935396596241907	0.54397510666523252
CD14_1.txt.bg	0.97206689343879016	0.00000000000000000	0.00122076891682685	0.01401607515112589	0.00000000000000000	0.00000000000000000	0.01269626249325711	9999.00000000000000000	0.99235998134690073	0.13006999820334367
CD8_5.txt.bg	0.00000000000000000	0.00000000000000000	0.04082584210458427	0.00000000000000000	0.94851361643684973	0.00855960234121905	0.00210093911734689	9999.00000000000000000	0.98283007823667778	0.18760714533491116
Eos_2.txt.bg	0.00464275392074885	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00445706813620463	0.94873565149658967	0.04216452644645674	9999.00000000000000000	0.99633330500832307	0.16405617158995131
CD4_2.txt.bg	0.00000000000000000	0.00000000000000000	0.96603411099155767	0.00000000000000000	0.03050380907379791	0.00062698291557767	0.00283509701906676	9999.00000000000000000	0.99507048477411575	0.10051537767275152
CD19_1.txt.bg	0.00185788057795009	0.98794288818501985	0.00000000000000000	0.00632510541801559	0.00387412581901455	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.97793794799287992	0.23249615375353699
accWB_3045.txt.bg	0.06782783155393010	0.02624375408683943	0.07671664405609623	0.04211815770109065	0.04161802741613930	0.00000000000000000	0.74547558518590429	9999.00000000000000000	0.93636622486901044	0.40831154978090639
CD14-PBMC-1313.bg	0.97468019216724444	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02531980783275556	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.88760168136503126	0.47138965831685103
Eos_6.txt.bg	0.00000000000000000	0.00269995054495801	0.00000000000000000	0.00289348385076653	0.00442560695404913	0.98998095865022628	0.00000000000000000	9999.00000000000000000	0.98885512507527717	0.21707277127747077
renWB_6.txt.bg	0.02011731882099328	0.05859293555947740	0.13546102074514246	0.04036458030390666	0.06987323434843073	0.00000000000000000	0.67559091022204942	9999.00000000000000000	0.92624361637556929	0.48160041035905415
CD14_4.txt.bg	0.94679075731771412	0.01719370605905008	0.01030092446619773	0.00885998534723735	0.00000000000000000	0.01685462680980071	0.00000000000000000	9999.00000000000000000	0.98831942678635021	0.16084228422843794
CD8-PBMC-1389.bg	0.00000000000000000	0.04082781761771783	0.00000000000000000	0.34783281748693901	0.56579867513403803	0.02451001712791261	0.02103067263339255	9999.00000000000000000	0.77816472533035619	0.62785963019083846
renPBMC_4.txt.bg	0.14597330227400068	0.15768677587987692	0.35001288428763117	0.07288403560170943	0.17402960354493632	0.00000000000000000	0.09941339841184547	9999.00000000000000000	0.93856108957396711	0.55959461751508011
renWB_3.txt.bg	0.05285191183530696	0.02625438358072802	0.12069695934354645	0.02255014792309033	0.10081723720256150	0.00000000000000000	0.67682936011476680	9999.00000000000000000	0.92432704440751978	0.46997012174708458
Neu_5.txt.bg	0.00000000000000000	0.00407532060057845	0.01278167947324891	0.00000000000000000	0.02494041000370382	0.00000000000000000	0.95820258992246876	9999.00000000000000000	0.95355325397287272	0.30340914027289501
CD14_6.txt.bg	0.90303419088502912	0.00245156237829136	0.00000000000000000	0.00000000000000000	0.00528216761087675	0.00000000000000000	0.08923207912580275	9999.00000000000000000	0.99365439394411736	0.12539068596481698
CD14_3.txt.bg	0.98526420294840367	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01314380968630189	0.00159198736529443	0.00000000000000000	9999.00000000000000000	0.99001321125964070	0.14693494700544424
renPBMC_5.txt.bg	0.26930140475398906	0.10841304368321926	0.31565220566112179	0.00000000000000000	0.14477935341121959	0.00000000000000000	0.16185399249045046	9999.00000000000000000	0.92137052739019010	0.59271549687866887
CD19-PBMC-1382.bg	0.24258791681702588	0.71997704672778906	0.00000000000000000	0.00257769485009323	0.03485734160509182	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.72261751554418474	0.69572079645744456
CD8_4.txt.bg	0.00000000000000000	0.00000000000000000	0.04422018917546674	0.00000000000000000	0.95577981082453323	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.99403485464942376	0.11396013169966104
Neu_1.txt.bg	0.00000000000000000	0.00254363314637159	0.00121727555047034	0.01871830671056345	0.00000000000000000	0.08011308806057192	0.89740769653202268	9999.00000000000000000	0.98775832043083678	0.16438586129026683
Neu_4.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05606205142834912	0.94393794857165092	9999.00000000000000000	0.99505821488887736	0.10745557054950383
CD4-PBMC-1313.bg	0.00000000000000000	0.00000000000000000	0.99269992658255046	0.00730007341744952	0.00000000000000000	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.83208439663010025	0.58019228758038877
accWB_3093.txt.bg	0.03945025429837590	0.04379497097165397	0.18085031865053056	0.07384544896384695	0.11601927884073698	0.00000000000000000	0.54603972827485558	9999.00000000000000000	0.89059258626314430	0.57904412792269699
CD4_5.txt.bg	0.01071218814326673	0.00122195524904162	0.96214571242753066	0.00000000000000000	0.01977486160438222	0.00000000000000000	0.00614528257577871	9999.00000000000000000	0.99345581780090053	0.11606664751349272
reinGran_2.txt.bg	0.00510934550048888	0.00000000000000000	0.01373634058129765	0.00417639346369280	0.00745007165477541	0.00000000000000000	0.96952784879974530	9999.00000000000000000	0.97070217106615231	0.24306372803683379
Neu_2.txt.bg	0.00743176180074386	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08530198061051672	0.90726625758873947	9999.00000000000000000	0.99372572748043786	0.12017629550830759
CD8_2.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06252031003687651	0.93747968996312347	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.99448304631236295	0.11226430547484210
CD56_6.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.95342762735961029	0.00000000000000000	0.00000000000000000	0.04657237264038982	9999.00000000000000000	0.97379505561836299	0.27175283135764627
CD8_6.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21868588220195306	0.77290804320636119	0.00000000000000000	0.00840607459168571	9999.00000000000000000	0.99282742254823253	0.14798904777407662
CD14-PBMC-1382.bg	0.93176030294723766	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03845915125133453	0.02978054580142774	0.00000000000000000	9999.00000000000000000	0.86663560814265694	0.50544723101691558
CD56_3.txt.bg	0.02665616557656312	0.00000000000000000	0.00000000000000000	0.90458398154629327	0.06586321259226850	0.00289664028487506	0.00000000000000000	9999.00000000000000000	0.98789928741151245	0.21733439493786627
CD4_1.txt.bg	0.11080138258425773	0.00000000000000000	0.85522521415476804	0.03397340326097417	0.00000000000000000	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.98428858244369866	0.21532627561224302
renWB_5.txt.bg	0.04756116786588242	0.01726941894659580	0.08364432328338620	0.00000000000000000	0.03980314473609373	0.00000000000000000	0.81172194516804186	9999.00000000000000000	0.93386419519622677	0.38456085148279495
Neu_3.txt.bg	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.00000000000000000	9999.00000000000000000	0.99539637124861846	0.10272979766627842
Cd4_3.txt.bg	0.00372088515336783	0.00000000000000000	0.98748827279403251	0.00667478660477715	0.00000000000000000	0.00211605544782264	0.00000000000000000	9999.00000000000000000	0.99397008319788460	0.11111013722667269
renPBMC_1.txt.bg	0.18473039259646873	0.06320799198135787	0.22455274332093142	0.24948642264478393	0.17031412395501200	0.00000000000000000	0.10770832550144603	9999.00000000000000000	0.92532786899396346	0.57532181758040479
